procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 991040  97932 1925108   0    0     0   116 3524 5634  3  3 93  1  0  0
 4  0      0 991040  97932 1925116   0    0     0    52 3798 6450  4  4 92  0  0  0
 1  0      0 990788  97932 1925116   0    0     0    28 3496 5600  4  3 93  0  0  0
 0  0      0 990788  97932 1925116   0    0     0     0 3100 4444  3  2 95  0  0  0
 5  0      0 990788  97932 1925116   0    0     0    48 3892 6789  5  4 91  0  0  0
 0  0      0 990788  97932 1925120   0    0     0     0 3314 5165  4  2 94  0  0  0
 0  0      0 990788  97932 1925120   0    0     0    36 3446 5611  4  3 93  0  0  0
 1  0      0 989276  97932 1925124   0    0     0     0 3118 4945  2  4 94  0  0  0
 0  0      0 989024  97932 1925124   0    0     0    28 3862 7751  7  4 89  0  0  0
 0  0      0 989024  97932 1925124   0    0     0     0 3352 5556  3  4 93  0  0  0
 0  0      0 989024  97936 1925120   0    0     0   104 3729 6329  4  3 92  0  0  0
 2  0      0 989024  97936 1925128   0    0     0    32 3688 6439  6  4 90  0  0  0
 0  0      0 988016  97936 1925128   0    0     0    24 3308 5573  4  4 92  0  0  0
 0  0      0 988016  97936 1925128   0    0     0     0 3375 5851  3  3 94  0  0  0
 2  0      0 988016  97944 1925120   0    0     0    52 3667 6659  4  4 92  0  0  0
 0  0      0 987764  97944 1925132   0    0     0     0 3377 5910  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 987764  97944 1925132   0    0     0    20 3429 6025  6  3 90  1  0  0
 0  0      0 987008  97944 1925132   0    0     0    20 4159 7097  7  4 89  0  0  0
 3  0      0 987008  97944 1925132   0    0     0   136 3710 6380  5  4 91  0  0  0
 4  0      0 1023356 97944 1925136   0    0     0     0 3458 5933  4  4 92  0  0  0
 0  0      0 1022892 97944 1925136   0    0     0    28 3592 5464  5  3 92  0  0  0
 1  0      0 1022640 97944 1925136   0    0     0    88 4079 6982  7  6 87  0  0  0
 0  0      0 1021380 97948 1925132   0    0     0    60 3684 6245  4  4 92  0  0  0
 0  0      0 1021380 97948 1925144   0    0     0    24 3582 5770  6  3 91  0  0  0
 0  0      0 1021380 97948 1925144   0    0     0     4 3645 5817  4  2 93  0  0  0
 0  0      0 1021380 97948 1925144   0    0     0    20 3289 5295  3  3 95  0  0  0
 0  0      0 1021380 97948 1925144   0    0     0    20 3557 6120  5  5 90  0  0  0
 0  0      0 1021380 97948 1925144   0    0     0    32 2874 4073  3  2 96  0  0  0
 3  0      0 1021380 97952 1925140   0    0     0    32 3441 5727  7  4 89  0  0  0
 4  0      0 1021380 97952 1925152   0    0     0    52 3493 5919  4  4 92  0  0  0
 0  0      0 1021380 97952 1925152   0    0     0    28 3464 5869  4  3 93  0  0  0
 0  0      0 1021380 97956 1925148   0    0     0   108 4355 7352  6  6 88  0  0  0
 0  0      0 1019616 97956 1925156   0    0     0    12 3442 5898  3  3 94  0  0  0
 0  0      0 1019616 97956 1925156   0    0     0    28 3482 5518  4  2 94  0  0  0
 3  0      0 1019616 97956 1925156   0    0     0     0 3351 5457  3  3 95  0  0  0
 0  0      0 1019616 97956 1925156   0    0     0    40 3236 4947  3  3 95  0  0  0
 0  0      0 1019616 97956 1925156   0    0     0    44 3382 5558  3  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1018860 97964 1925160   0    0     0    52 3331 5529  3  4 93  1  0  0
 6  0      0 1018860 97964 1925160   0    0     0     0 3690 6987  6  4 90  0  0  0
 0  0      0 1018860 97964 1925160   0    0     0    28 3231 5685  3  3 94  0  0  0
 0  0      0 1018860 97964 1925160   0    0     0    32 3202 4905  4  4 92  0  0  0
 0  0      0 1018636 97972 1925164   0    0     0   116 4148 7431  7  6 87  0  0  0
 0  0      0 1018636 97972 1925164   0    0     0     0 3308 6571  3  3 94  0  0  0
 0  0      0 1018636 97972 1925164   0    0     0    24 3132 4377  9  2 89  0  0  0
 0  0      0 1018636 97972 1925164   0    0     0     0 3388 5567  3  3 94  0  0  0
 0  0      0 1018636 97972 1925164   0    0     0    28 3435 5358  5  3 92  0  0  0
 0  0      0 1018636 97980 1925156   0    0     0    52 3300 5492  3  3 95  0  0  0
 0  0      0 1018388 97980 1925168   0    0     0    24 3678 5581  4  4 91  0  0  0
 0  0      0 1018388 97980 1925168   0    0     0     0 3602 6370  5  4 90  0  0  0
 0  0      0 1018388 97980 1925168   0    0     0    28 3482 5471  4  3 93  0  0  0
 3  0      0 1018388 97980 1925168   0    0     0    28 3394 6544  4  4 92  0  0  0
